platform_code,platform_type,time,latitude,longitude,sst,slp,lon360
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T03:00:00Z,44.7354,-2.4713,12.47,1028.7,357.5287
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T04:00:00Z,44.7384,-2.4795,12.46,1028.5,357.5205
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T05:00:00Z,44.7429,-2.4841,12.46,1028.4,357.5159
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T06:00:00Z,44.7474,-2.4867,12.46,1028.7,357.5133
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T07:00:00Z,44.7507,-2.4866,12.46,1029.0,357.5134
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T08:00:00Z,44.753,-2.486,12.44,1028.9,357.514
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T09:00:00Z,44.7545,-2.4837,12.45,1029.4,357.5163
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T10:00:00Z,44.7547,-2.48,12.46,1029.8,357.52
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T11:00:00Z,44.7536,-2.4761,12.48,1029.4,357.5239
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T12:00:00Z,44.7517,-2.4737,12.48,1029.0,357.5263
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T13:00:00Z,44.7484,-2.4721,12.51,1028.5,357.5279
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T14:00:00Z,44.7439,-2.4727,12.53,1027.7,357.5273
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T15:00:00Z,44.7387,-2.4738,12.53,1027.2,357.5262
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T16:00:00Z,44.7324,-2.4773,12.52,1026.3,357.5227
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T17:00:00Z,44.7255,-2.484,12.5,1025.9,357.516
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T18:00:00Z,44.7202,-2.4941,12.49,1025.8,357.5059
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T19:00:00Z,44.7178,-2.5057,12.48,1025.6,357.4943
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T20:00:00Z,44.7181,-2.5181,12.49,1025.5,357.4819
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T21:00:00Z,44.7213,-2.5285,12.49,1025.6,357.4715
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T22:00:00Z,44.7253,-2.5362,12.49,1025.2,357.4638
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T23:00:00Z,44.7299,-2.5421,12.48,1024.9,357.4579
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T00:00:00Z,44.7343,-2.5465,12.48,1024.2,357.4535
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T01:00:00Z,44.7387,-2.5481,12.48,1023.5,357.4519
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T02:00:00Z,44.7418,-2.5469,12.47,1022.7,357.4531
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T03:00:00Z,44.7429,-2.5449,12.48,1021.7,357.4551
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T04:00:00Z,44.7426,-2.5438,12.47,1021.1,357.4562
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T05:00:00Z,44.7405,-2.5438,12.47,1020.5,357.4562
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T06:00:00Z,44.7379,-2.5459,12.47,1019.9,357.4541
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T07:00:00Z,44.7352,-2.5494,12.47,1019.1,357.4506
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T08:00:00Z,44.7326,-2.5532,12.46,1018.5,357.4468
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T09:00:00Z,44.7305,-2.5586,12.46,1018.3,357.4414
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T10:00:00Z,44.7288,-2.5657,12.46,1018.6,357.4343
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T11:00:00Z,44.728,-2.5755,12.46,1018.9,357.4245
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T11:59:00Z,44.729,-2.5867,12.47,1019.7,357.4133
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T12:00:00Z,44.729,-2.5867,12.47,1019.3,357.4133
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T13:59:00Z,44.735,-2.6067,12.47,1020.1,357.3933
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T14:00:00Z,44.735,-2.6067,12.47,1019.8,357.3933
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T16:00:00Z,44.7448,-2.6197,12.46,1020.5,357.3803
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T17:00:00Z,44.7496,-2.6235,12.45,1020.8,357.3765
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T18:00:00Z,44.7533,-2.6253,12.44,1021.2,357.3747
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T19:00:00Z,44.7564,-2.6252,12.44,1021.8,357.3748
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T20:00:00Z,44.758,-2.6259,12.42,1022.6,357.3741
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T21:00:00Z,44.7587,-2.6275,12.42,1023.4,357.3725
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T21:59:00Z,44.7594,-2.6312,12.4,1024.7,357.3688
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T22:00:00Z,44.7594,-2.6312,12.41,1024.2,357.3688
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T01:00:00Z,44.7578,-2.6407,12.4,1025.7,357.3593
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T02:00:00Z,44.7566,-2.646,12.4,1026.0,357.354
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T05:59:00Z,44.7596,-2.6616,12.39,1028.1,357.3384
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T06:00:00Z,44.7596,-2.6616,12.39,1027.2,357.3384
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T08:00:00Z,44.7612,-2.6629,12.43,1028.6,357.3371
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T09:00:00Z,44.7606,-2.6629,12.43,1029.2,357.3371
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T10:00:00Z,44.7596,-2.6657,12.43,1029.8,357.3343
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T11:00:00Z,44.7595,-2.6696,12.44,1030.0,357.3304
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T12:00:00Z,44.7599,-2.673,12.44,1030.1,357.327
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T12:58:00Z,44.76,-2.6752,12.45,1029.4,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T13:00:00Z,44.76,-2.6752,12.45,1029.9,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T15:00:00Z,44.7599,-2.6805,12.45,1029.4,357.3195
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T16:00:00Z,44.7603,-2.6816,12.45,1029.0,357.3184
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T17:00:00Z,44.76,-2.6816,12.43,1028.6,357.3184
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T18:00:00Z,44.7598,-2.6808,12.41,1028.8,357.3192
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T19:00:00Z,44.7587,-2.6788,12.42,1029.1,357.3212
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T20:00:00Z,44.7569,-2.6769,12.41,1029.1,357.3231
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T21:00:00Z,44.7544,-2.6763,12.41,1029.7,357.3237
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T22:00:00Z,44.7518,-2.6778,12.4,1029.6,357.3222
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T23:00:00Z,44.7495,-2.682,12.41,1029.6,357.318
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T00:00:00Z,44.7479,-2.6869,12.4,1029.5,357.3131
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T01:00:00Z,44.7473,-2.6916,12.41,1029.5,357.3084
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T02:00:00Z,44.7479,-2.6961,12.4,1029.3,357.3039
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T03:00:00Z,44.7496,-2.6992,12.41,1028.6,357.3008
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T04:00:00Z,44.7522,-2.7006,12.4,1028.6,357.2994
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T05:00:00Z,44.7546,-2.7004,12.4,1028.5,357.2996
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T06:00:00Z,44.7563,-2.6973,12.4,1028.8,357.3027
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T07:00:00Z,44.7571,-2.6928,12.4,1029.2,357.3072
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T08:00:00Z,44.7568,-2.6882,12.41,1029.4,357.3118
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T09:00:00Z,44.7554,-2.6836,12.42,1029.7,357.3164
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T10:00:00Z,44.7531,-2.681,12.46,1029.8,357.319
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T11:00:00Z,44.7503,-2.6796,12.45,1029.7,357.3204
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T12:00:00Z,44.7483,-2.6798,12.49,1029.7,357.3202
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T13:00:00Z,44.7466,-2.6796,12.51,1029.0,357.3204
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T14:00:00Z,44.7455,-2.6786,12.54,1028.6,357.3214
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T15:00:00Z,44.7449,-2.677,12.54,1027.9,357.323
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T16:00:00Z,44.7437,-2.6758,12.51,1027.4,357.3242
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T17:00:00Z,44.7428,-2.6749,12.48,1027.4,357.3251
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T18:00:00Z,44.7419,-2.6743,12.49,1027.5,357.3257
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T19:00:00Z,44.7414,-2.6746,12.47,1027.4,357.3254
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T20:00:00Z,44.7413,-2.6752,12.47,1027.7,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T21:00:00Z,44.7413,-2.675,12.47,1027.7,357.325
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T22:00:00Z,44.7418,-2.6751,12.46,1027.6,357.3249
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T23:00:00Z,44.7436,-2.6757,12.44,1027.3,357.3243
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T00:00:00Z,44.7451,-2.6761,12.45,1027.2,357.3239
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T01:00:00Z,44.747,-2.6754,12.44,1027.0,357.3246
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T02:00:00Z,44.7486,-2.6731,12.43,1026.8,357.3269
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T03:00:00Z,44.7498,-2.6694,12.42,1026.4,357.3306
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T04:00:00Z,44.7504,-2.6648,12.43,1026.4,357.3352
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T05:00:00Z,44.7501,-2.6603,12.42,1026.4,357.3397
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T06:00:00Z,44.7483,-2.6561,12.41,1026.4,357.3439
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T07:00:00Z,44.7466,-2.6524,12.4,1026.5,357.3476
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T08:00:00Z,44.7447,-2.6486,12.42,1026.7,357.3514
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T09:00:00Z,44.743,-2.6457,12.43,1026.9,357.3543
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T10:00:00Z,44.7411,-2.6434,12.48,1027.1,357.3566
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T11:00:00Z,44.7393,-2.6431,12.53,1027.0,357.3569
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T12:00:00Z,44.7388,-2.6438,12.58,1027.0,357.3562
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T13:00:00Z,44.7391,-2.6445,12.63,1026.6,357.3555
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T14:00:00Z,44.74,-2.6445,12.67,1026.3,357.3555
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T15:00:00Z,44.7413,-2.6432,12.73,1026.0,357.3568
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T16:00:00Z,44.7425,-2.6406,12.75,1025.9,357.3594
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T17:00:00Z,44.7438,-2.6368,12.67,1025.6,357.3632
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T18:00:00Z,44.7446,-2.6315,12.59,1025.7,357.3685
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T19:00:00Z,44.745,-2.6255,12.55,1025.8,357.3745
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T20:00:00Z,44.7441,-2.6199,12.5,1026.0,357.3801
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T21:00:00Z,44.7427,-2.6149,12.49,1025.9,357.3851
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T22:00:00Z,44.7409,-2.6106,12.49,1025.8,357.3894
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T23:00:00Z,44.7398,-2.6072,12.49,1025.8,357.3928
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T00:00:00Z,44.7386,-2.6042,12.47,1025.3,357.3958
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T01:00:00Z,44.7379,-2.6028,12.47,1025.1,357.3972
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T02:00:00Z,44.7381,-2.6017,12.46,1024.8,357.3983
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T03:00:00Z,44.7389,-2.6,12.45,1024.5,357.4
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T04:00:00Z,44.7397,-2.5977,12.43,1024.2,357.4023
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T05:00:00Z,44.74,-2.5942,12.43,1024.2,357.4058
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T06:00:00Z,44.7395,-2.5898,12.43,1024.4,357.4102
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T07:00:00Z,44.7387,-2.5856,12.43,1024.6,357.4144
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T08:00:00Z,44.7383,-2.5821,12.43,1025.1,357.4179
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T09:00:00Z,44.7378,-2.5775,12.45,1025.6,357.4225
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T10:00:00Z,44.7369,-2.5738,12.49,1025.9,357.4262
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T11:00:00Z,44.7363,-2.5691,12.54,1025.9,357.4309
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T12:00:00Z,44.7359,-2.5645,12.64,1025.7,357.4355
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T13:00:00Z,44.7357,-2.5587,12.71,1025.4,357.4413
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T14:00:00Z,44.735,-2.5533,12.84,1025.2,357.4467
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T15:00:00Z,44.7339,-2.5494,12.91,1024.7,357.4506
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T16:00:00Z,44.7324,-2.5458,12.89,1024.4,357.4542
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T17:00:00Z,44.7313,-2.5426,12.86,1024.1,357.4574
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T18:00:00Z,44.7299,-2.5395,12.78,1024.1,357.4605
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T19:00:00Z,44.7278,-2.5369,12.73,1024.5,357.4631
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T20:00:00Z,44.7261,-2.5346,12.72,1024.6,357.4654
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T21:00:00Z,44.7241,-2.533,12.71,1024.7,357.467
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T22:00:00Z,44.7224,-2.5316,12.69,1024.8,357.4684
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T23:00:00Z,44.7202,-2.53,12.65,1024.9,357.47
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T00:00:00Z,44.7181,-2.528,12.61,1024.9,357.472
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T00:00:00Z,44.7181,-2.528,12.61,1024.9,357.472
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T01:00:00Z,44.7175,-2.5276,12.62,1024.6,357.4724
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T01:00:00Z,44.7175,-2.5276,12.62,1024.6,357.4724
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T02:00:00Z,44.7168,-2.5269,12.61,1024.4,357.4731
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T02:00:00Z,44.7168,-2.5269,12.61,1024.4,357.4731
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T03:00:00Z,44.7159,-2.5254,12.58,1024.6,357.4746
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T03:00:00Z,44.7159,-2.5254,12.58,1024.6,357.4746
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T04:00:00Z,44.7152,-2.523,12.54,1024.6,357.477
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T04:00:00Z,44.7152,-2.523,12.54,1024.6,357.477
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T05:00:00Z,44.7144,-2.5198,12.56,1024.7,357.4802
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T05:00:00Z,44.7144,-2.5198,12.56,1024.7,357.4802
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T06:00:00Z,44.7132,-2.5171,12.53,1024.8,357.4829
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T06:00:00Z,44.7132,-2.5171,12.53,1024.8,357.4829
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T07:00:00Z,44.712,-2.5143,12.53,1025.5,357.4857
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T07:00:00Z,44.712,-2.5143,12.53,1025.5,357.4857
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T08:00:00Z,44.7106,-2.5112,12.54,1025.6,357.4888
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T08:00:00Z,44.7106,-2.5112,12.54,1025.6,357.4888
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T09:00:00Z,44.7088,-2.5063,12.58,1026.1,357.4937
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T09:00:00Z,44.7088,-2.5063,12.58,1026.1,357.4937
6203641,DRIFTING BUOYS (GENERIC),2021-03-24T10:00:00Z,44.7068,-2.5018,12.66,1026.3,357.4982
